id,name,rating,reviews,bathrooms,beds,guests,toilets,bedrooms,studios,checkin,checkout,host_id,country,family_suitability,price_fix,safety,natural_condition,work_suitability
589702167810700189,Honeymoon Villa with Jacuzzi and pool Chalet,0,1,1,1,2,0,1,0,2,1,226189853.0,Turkey,0,262.0,1,0,2
34599587,The Cozy Cabins by Woodscation,5,3,4,2,2,0,2,0,1,1,189839085.0,India,1,139.0,1,1,0
29862687,"SeptemberGardenHomestay
Prince'sCabin(for couples)",5,11,1,1,2,0,1,0,2,1,221057563.0,Vietnam,2,52.0,0,0,1
40808568,Noina's Mystic Mountain.Hut 3,5,12,1,1,2,0,0,0,0,0,38726292.0,Thailand,2,101.0,1,0,0
52379572,Mulberry Collection Mint Kalkan'da 4 Kişilik Villa,0,0,2,3,4,0,2,0,2,1,226001465.0,Turkey,1,373.0,1,0,2
551795401917046353,Tiny Cottage in Bakuriani,0,0,1,0,5,0,0,0,2,0,24486258.0,Georgia,1,91.0,1,0,1
54219732,Sapanca CasaMia Suit Panorama,0,0,1,1,2,0,1,0,2,2,261290482.0,Turkey,0,323.0,3,1,2
50499047,SAPANCA BAMBOOLOW RESORT,0,1,1,1,2,0,1,0,2,2,407973734.0,Turkey,1,549.0,1,1,2
51254413,Kabin Tres - Kamp Aleixo Island Glamping,5,4,0,2,5,0,0,0,2,0,181711994.0,Philippines,2,141.0,1,1,0
562138091801957973,Sleeps 2 with a private pool and a jacuzzi in nature,0,1,1,1,2,0,1,0,2,0,445030155.0,Turkey,1,210.0,3,1,2
49242595,Olympos Natural full-furnished duplex cozy,0,2,1,3,5,0,2,0,1,2,184198103.0,Turkey,2,163.0,1,1,2
49576819,Star-studded rooms with activities in front of the pension,5,4,1,0,4,0,0,0,2,1,331841698.0,South Korea,1,134.0,3,0,2
593801499660969808,Nirvana | A Frame Cabin,4,4,1,1,2,0,1,0,1,1,425671475.0,India,2,171.0,2,1,2
51123649,HAERI • (H3) • Utsera Cabins • Racha,5,3,1,2,4,0,1,0,2,0,201241578.0,Georgia,0,303.0,3,0,2
559878930374905218,Munic Bungalow Sapanca,0,0,1,3,5,0,2,0,2,0,444580699.0,Turkey,1,460.0,1,0,3
42568790,Blue Lagoon - Art House,0,2,1,1,2,0,1,0,2,2,57114677.0,Vietnam,2,106.0,1,0,3
53265731,Arzni park resort,5,3,1,1,2,0,0,0,2,2,67519702.0,Armenia,1,240.0,1,0,2
54039900,Unique 3B R& 2tiki’s hut/tree house & with pool,0,1,2,5,15,0,5,0,0,0,84885066.0,Philippines,1,1356.0,1,2,2
51120664,HAERI • (H1) • Utsera Cabins • Racha,5,3,1,2,4,0,1,0,2,1,201241578.0,Georgia,0,303.0,3,0,2
563500410765814487,"Andifli , Üçgen Honeymoon House",0,0,1,1,2,0,1,0,2,1,393650087.0,Turkey,0,295.0,1,0,2
630799913761573225,Yıldırım Loft Bungalov,0,0,1,3,6,0,1,0,0,0,460001616.0,Turkey,1,368.0,1,0,1
940055,Eco Cottage Stay,4,18,1,3,3,0,3,0,2,1,5080298.0,India,0,285.0,1,0,0
50294472,DREAM RIVER EXCLUSIVE BUNGALOW,0,0,1,0,6,0,2,0,2,2,267547694.0,Turkey,1,557.0,3,0,0
549090813698523430,"A-haus Villa 1
Min 2pax - Max 6pax",0,2,1,5,6,0,1,0,2,2,407902794.0,Philippines,2,180.0,1,1,1
616944098140295835,Villa Hidden Paradise Garden,0,0,1,4,4,0,2,0,2,0,456865839.0,Turkey,3,169.0,3,1,2
35530234,Triangle on the rocks!,4,16,0,1,2,1,0,0,2,2,38772874.0,Cyprus,2,63.0,1,0,0
30810424,Lovely large lawn romantic lake view in front of cabin (one double bed) near Second Dormitory Sun Pavilion,4,11,1,1,2,0,1,0,2,0,22474324.0,Taiwan,1,149.0,1,0,2
53666125,URNA Glamping Stays,0,0,1,1,2,0,1,0,3,0,434597745.0,India,2,217.0,1,2,1
615691474064530010,villa with outdoor jacuzzi with mountain views,0,0,1,3,4,0,2,0,2,0,456605673.0,Turkey,0,503.0,1,0,2
54270247,"Kalkan'da Muhafazakar, Jakuzili Üçgen Villa",0,1,2,3,4,0,2,0,2,1,386340176.0,Turkey,1,253.0,1,0,2
618591377457733542,Enjoying a peaceful vacation is personal,0,0,1,1,2,0,1,0,1,1,432147856.0,Turkey,0,311.0,1,0,2
41848797,Conservative honeymoon clothy houses-2-eciralikvilla,0,0,1,1,2,0,1,0,2,1,132800555.0,Turkey,1,215.0,1,0,2
37947788,Bean Homestay,0,1,1,2,4,0,1,0,2,0,287691612.0,Vietnam,0,78.0,1,0,2
589086704077837440,Yaşam Bungalow,0,1,1,3,2,0,2,0,2,2,300996276.0,Turkey,0,835.0,1,0,2
54342838,Enjoy the hot tub with sea views,0,0,1,2,4,0,2,0,0,0,372364399.0,Turkey,0,234.0,2,0,2
50764986,Anka Bungalow,0,0,1,1,2,0,1,0,2,1,15084529.0,Turkey,1,410.0,1,1,2
19627156,3 minute walk from the beach,4,12,1,1,2,0,1,0,2,1,30825961.0,Taiwan,1,381.0,2,1,1
53650252,A1 GlampingSingle glamping in a property where you can get away from everyday life and feel nature and sensibility at the same time,0,1,1,2,8,0,1,0,2,1,331613770.0,South Korea,2,315.0,3,0,2
49278980,Fold's house,0,0,1,1,2,0,1,0,2,2,397618354.0,Vietnam,1,39.0,1,0,2
49576844,펜션 앞 바다에서 다양한 활동을 즐길 수 있는 숙소의 바다 객실,0,0,1,0,4,0,0,0,2,1,331841698.0,South Korea,1,134.0,3,0,2
38234039,Bear Bungalov,0,0,1,1,2,0,1,0,2,1,285342283.0,Turkey,2,2550.0,1,0,1
30916546,"Nido Sun Pavilion Nearby Cabin (3ppl Futon, Shared Bathroom) Beautiful large lawn in front Romantic lake Night view",4,7,1,3,4,0,1,0,2,0,22474324.0,Taiwan,0,209.0,1,0,2
50820302,Patara Bungaloov Evi,0,0,1,2,3,0,1,0,1,0,405943150.0,Turkey,2,159.0,1,0,2
53139784,Doğa Manzaralı Muhafazakar Kiralık Tatil Villası,0,0,2,3,4,0,2,0,2,1,107878101.0,Turkey,1,132.0,1,0,1
620658030995522763,Babil Bungalow Villa,0,0,1,1,4,0,1,0,2,2,457591462.0,Turkey,0,574.0,3,0,2
22327410,The MuG Resort,5,4,1,1,2,0,10,0,2,2,161502463.0,Thailand,0,108.0,3,0,2
53650256,Glamping A3 in a single-family home where you can get away from the everyday and feel nature and emotions at the same time,0,1,1,2,8,0,1,0,2,1,331613770.0,South Korea,2,315.0,3,0,2
596790922881034153,A-Frame Bungalow in a Beautiful Pine Forest,0,0,5,5,5,0,5,0,2,0,452486347.0,Turkey,2,188.0,1,0,2
26021099,"Cabin near Second Dormitory Sun Pavilion (Queen bed 150cm, shared bathroom) Beautiful large lawn romantic lake view at night",4,16,1,2,2,0,1,0,2,0,22474324.0,Taiwan,0,185.0,1,0,2
547489956860150961,BUNGALOW VİLLA WITH NATURE AND LAKE VIEW,0,0,1,1,2,0,1,0,2,2,386223873.0,Turkey,1,1389.0,1,0,2
53744156,Doğa Manzaralı Kiralık Bungalov Tatil Villası,0,0,2,3,4,0,2,0,2,1,107878101.0,Turkey,1,156.0,1,0,2
31006192,"(,)",4,3,1,2,2,0,1,0,2,0,22474324.0,Taiwan,0,185.0,1,0,2
53650251,A2 Glamping in a private home where you can get away from the everyday and feel nature and sensibility at the same time,0,0,1,2,8,0,1,0,2,1,331613770.0,South Korea,2,315.0,3,0,2
604619507327159614,Three scandanevian style chalets in spellbound,0,0,3,1,12,0,3,0,0,0,73934429.0,India,0,297.0,2,1,0
52763783,Nirvana | A Frame Cabin,5,3,1,1,2,0,1,0,1,1,425671475.0,India,2,171.0,2,2,2
48926523,Triangular FOREST HOUSE in Druskininkai center,0,2,1,4,6,0,2,0,3,0,9720082.0,Lithuania,3,513.0,4,0,2
14188822,Lovely cabin in mountain village,4,113,1,3,4,0,1,0,2,1,86015344.0,Slovakia,3,206.0,1,2,1
47945039,으지네민박,4,125,2,3,6,0,3,0,2,0,89261367.0,South Korea,2,742.0,2,1,2
52140557,Patara tiny house 2,5,3,1,1,2,0,1,0,2,1,418146870.0,Turkey,0,269.0,3,1,2
43198019,Sheep Village No. 3 [Solitary Family Pension Nearest Sheep Ranch],4,15,3,3,6,0,3,0,2,1,156697151.0,South Korea,0,462.0,0,0,2
28296902,"Cottage, wonderfull seaview,  6 beds",4,42,1,6,6,0,3,0,2,1,128309276.0,Denmark,3,343.0,2,0,1
2303660,Nature cottage,4,244,1,2,4,0,1,0,2,1,10540373.0,Germany,1,216.0,1,0,0
42164569,Superior Bungalow 02,0,0,1,2,2,0,1,0,3,2,138150836.0,Indonesia,0,225.0,1,0,2
547548961987730165,BUNGALOW VİLLA WITH NATURE AND LAKE VIEW,0,0,1,1,2,0,1,0,2,2,386223873.0,Turkey,1,1470.0,1,0,2
14681801,Krasnobrod Mites,4,3,1,5,6,0,3,0,0,0,89179010.0,Poland,1,222.0,1,0,1
30916398,"(,)",5,3,1,2,2,0,1,0,2,0,22474324.0,Taiwan,0,185.0,1,0,2
42459784,"AFTERNOON CLOUD, Ubud",4,68,1,1,2,0,0,0,2,0,333915643.0,Indonesia,0,112.0,1,0,1
51874172,Valdo Cabin! A piece of heaven on earth!,5,27,2,2,4,0,2,0,2,1,71515516.0,Romania,2,514.0,2,2,2
32998610,Alhibé Farm Exclusive Homestay Accommodation,4,188,2,1,6,0,1,0,2,1,181881911.0,Philippines,1,505.0,4,0,0
46077082,Family wildrootstay  unique A Frame House,4,34,2,5,7,0,2,0,2,2,10861169.0,India,1,346.0,4,2,2
45389256,Luxury Bungalow within walking distance to the beach,4,69,1,2,3,0,1,0,2,1,256229027.0,Turkey,1,106.0,1,1,2
49527209,Livada-The tiny A-frame House/wi-fi/cadă baie/duș,4,97,0,2,3,1,1,0,2,2,380545308.0,Romania,1,102.0,2,0,2
625113484880100452,Luxury Vacation Bungalow with Private Pool in Fethiye,5,6,1,2,4,0,2,0,2,1,307794921.0,Turkey,0,294.0,1,0,2
49217550,Varena Treehouse South,4,86,1,1,2,0,1,0,2,2,116526781.0,Lithuania,2,335.0,2,0,3
22727656,Zen Bungalow #1 atop lush valley by the beach,4,114,1,1,2,0,1,0,2,2,7451840.0,Indonesia,2,164.0,2,1,1
28232947,Triangle Palms Native Villa by C9 w/ Jungle View,4,65,1,2,4,0,0,1,2,1,147132387.0,Philippines,2,119.0,1,0,2
53192335,"galle, quiet and peaceful on the edge of the city",4,7,1,1,2,0,1,0,2,1,374071187.0,Turkey,1,309.0,1,0,1
41120924,The forest house,5,7,1,1,2,0,1,0,2,1,15821497.0,Greece,2,332.0,1,0,3
49626295,HAPPY NEST CABIN,5,38,1,2,4,0,1,0,2,1,316387996.0,Ukraine,1,216.0,2,1,3
605464540917992251,Luxury Suite 1-Bedroom Tent With Private Hot Pool,4,3,1,1,2,0,1,0,2,2,154917254.0,Indonesia,0,258.0,3,0,1
28573139,"❤THE NEST, 2BR Charming BeachFront home, HIN KONG.",4,91,1,3,5,0,2,0,2,1,89960116.0,Thailand,2,380.0,1,1,2
575233462496759916,The Rancho Relaxo,4,32,1,2,4,0,1,0,2,2,447885549.0,Greece,2,181.0,0,1,2
43723897,The Blue Moon In Orange Garden,4,53,1,2,3,0,1,0,2,1,270690869.0,Turkey,0,199.0,1,0,3
612971043612483505,"haaziko, az erdőszéli kabin a Dunakanyarban",5,25,1,1,3,0,1,0,2,1,455976441.0,Hungary,2,259.0,4,1,2
590540071414302292,The Bride's Chalet Room,4,11,1,1,2,0,1,0,2,0,41472409.0,Albania,0,132.0,1,0,2
625687866558828636,Creative minimalist cottage near Kampinos,0,2,1,2,2,0,1,0,2,0,84708236.0,Poland,2,296.0,1,0,1
53106903,Lu’ Ilie's cabin,4,15,1,4,6,0,3,0,2,0,429921050.0,Romania,1,334.0,2,0,1
53695815,A frame House,5,6,1,2,4,0,1,0,2,1,358305429.0,Romania,1,299.0,1,0,2
649095020545121305,Daegwallyeong Emotional Accommodation/Il Oh House/Relaxing Sunday morning,5,7,2,2,4,0,2,0,2,1,439033515.0,South Korea,1,448.0,2,1,3
26014670,"M&H Camping House near Daegwallyeong Sheep Ranch (karaoke, air conditioning in each room,
Individual BBQ, 2nd floor terrace)",4,231,3,3,6,0,3,0,2,1,195328499.0,South Korea,0,554.0,0,1,3
18282451,The oak house in Ano Korakiana,4,99,1,1,2,0,1,0,2,1,15821497.0,Greece,2,226.0,1,0,3
43467340,Minimalist Designer A-Frame Cabin +Outdoor Jacuzzi,4,14,1,1,2,0,1,0,2,1,2372888.0,Turkey,2,322.0,2,0,2
41611002,Villa overlooking the Balkan Mountains,5,120,1,3,6,0,2,0,2,0,191571720.0,Bulgaria,1,266.0,1,1,1
51212809,MyLarda two bedroom Cottage with Ushba view,4,29,1,5,5,0,2,0,2,1,414539768.0,Georgia,1,303.0,3,1,1
43508005,Zen Garden,4,16,1,2,6,0,3,0,2,1,339198914.0,Romania,1,145.0,2,0,0
54140609,Countryside Bed & Breakfast near Kuala Kangsar,4,19,1,3,4,0,2,0,2,1,117359331.0,Malaysia,2,95.0,2,0,1
597123460946736696,"Private pool, private parking and detached house with BBQ",0,2,1,3,3,0,1,0,2,1,452576070.0,Turkey,1,134.0,2,0,2
578965736785174809,Arhico Cabin II,5,9,1,2,3,0,1,0,2,0,435220638.0,Romania,1,121.0,2,0,3
575691198880313867,Omah Blarak - Barn C,0,0,1,2,2,0,1,0,2,1,447719925.0,Indonesia,3,51.0,3,0,3
41976362,Awandaru village (a Frame) Jogja Hidden Paradise,0,0,1,1,4,0,1,0,0,0,180621600.0,Indonesia,0,144.0,1,0,0
50873881,NORDIC CABIN,0,1,1,2,4,0,2,0,2,1,117104213.0,Romania,1,485.0,2,1,1
22269939,Zen Bungalows lush valley beach stay,4,28,2,2,4,0,2,0,2,2,7451840.0,Indonesia,2,286.0,2,1,1
50108946,Camp Lipovo mountain cabin 2,5,22,1,2,3,0,1,0,2,1,340045790.0,Montenegro,1,130.0,3,1,1
14904173,Glamping villa in Camp Korita,4,123,1,2,2,0,1,0,2,1,93587386.0,Slovenia,2,183.0,1,1,1
621034450592763183,Boutique A-frame cabin in Bohemian Switzerland,0,2,1,1,2,0,1,0,2,1,624805.0,Czechia,4,490.0,2,1,2
597832524710735005,Dream Tiny House 2📍Foça Road/A-frames with a fireplace,5,5,1,1,3,0,1,0,2,2,367182567.0,Turkey,2,138.0,2,1,0
52464662,Cays is quiet and peaceful on the edge of the city,0,2,1,2,2,0,1,0,2,1,374071187.0,Turkey,1,360.0,1,2,2
22619183,"Unique cabin High Coast, sea and forest view",4,90,1,1,4,0,2,0,2,1,57229790.0,Sweden,3,345.0,2,1,1
45633682,Fairytale Cottage,4,68,2,4,4,0,2,0,2,1,199028955.0,Hungary,2,158.0,0,2,1
54139371,Awandaru Village Triangular House,0,0,1,1,4,0,1,0,2,2,438907148.0,Indonesia,0,127.0,4,0,1
52160856,Forest (FoRest. Forest & Relax) -Activities,4,26,1,0,6,0,2,0,2,1,404136873.0,South Korea,1,303.0,2,0,2
631758320683246355,"Seehütte ""Strandhaus"" directly in Lake Neusied",0,0,1,1,4,0,1,0,2,1,156081798.0,Austria,2,767.0,2,1,3
627587919135702957,Lika Sunset Bojana,5,9,1,1,2,0,1,0,2,1,54227097.0,Croatia,0,201.0,1,0,1
50120859,Double  Cabin in mestia,4,10,1,1,2,0,1,0,2,0,80636603.0,Georgia,1,155.0,1,0,1
53764660,"Circle, quiet and peaceful on the edge of the city",0,1,1,2,2,0,1,0,2,1,374071187.0,Turkey,0,275.0,1,0,2
577223412404400397,"pool 
🏊jacuzzi
⛲large garden
🌴barbecue
🍖isolated holiday 👏👏👏",0,1,1,1,2,0,1,0,0,0,428424899.0,Turkey,1,197.0,1,0,2
561330146459128773,Bungalow with Private Pool and Garden in Fethiye,0,1,1,1,2,0,1,0,2,1,441414894.0,Turkey,1,220.0,1,0,2
50609309,Tana dell 'Lupo,0,0,1,3,6,0,3,0,0,0,297867380.0,Romania,0,433.0,1,1,2
51585933,Charming 1-Bedroom Cabin near Kilimanjaro Airport,4,33,1,2,2,0,1,0,0,0,417588160.0,Tanzania,1,152.0,1,1,2
621363128609950009,A  House with outdoor hot tub,5,8,1,2,3,0,2,0,2,0,38231259.0,Italy,1,259.0,2,0,1
6512620,Villa Sunnyside Gartenhaus,4,124,1,2,2,0,0,0,2,1,25849825.0,Germany,1,169.0,1,0,1
44409425,Are you ready for a bungalow just for you;),0,0,1,1,2,0,1,0,2,1,354263152.0,Turkey,1,328.0,1,0,2
559299490392529236,Bungalow with Private Pool in Fethiye,0,2,1,1,2,0,1,0,2,1,441414894.0,Turkey,1,317.0,1,0,2
51766433,Stardust Bungalows,4,3,1,3,4,0,2,0,2,1,273031178.0,Turkey,0,151.0,1,2,1
596503381870081910,Pyeongchang Daegwanryeong Pension # Pretty Pension # Gangneung Pension # Couple Accommodation # Private Pension # On the way to Sheep Farm # Daegwanryeong Yodelay Pension,4,8,2,2,3,0,2,0,2,1,452440802.0,South Korea,2,411.0,3,1,2
37780297,Unique A-Shape guest house @ cottagge,4,110,1,3,5,0,1,0,2,2,285000960.0,Malaysia,1,128.0,1,0,1
53679780,Domek KOTlina,5,8,1,5,6,0,2,0,2,1,434740545.0,Poland,0,222.0,0,1,1
19934055,PHU NAM HOUSE - CABIN A,4,69,4,4,2,0,4,0,2,1,140882023.0,Vietnam,1,20.0,1,0,1
34066486,A secluded wooden cottage on the Danube.,4,79,1,3,4,0,1,0,2,1,3203624.0,Poland,2,148.0,1,1,1
53589752,Cabana Triangle House Parang,5,9,1,2,2,0,1,0,2,2,73034570.0,Romania,1,273.0,1,0,1
39671737,Noszvaj Cabin - Cosy lodge in the woods,4,19,1,2,4,0,2,0,2,1,123292649.0,Hungary,3,236.0,0,0,1
53751669,BLUSH by Kabani Riverside,0,2,1,2,4,0,1,0,2,2,17435238.0,India,1,152.0,3,1,1
26357598,A wooden cabin surrounded by greenery-Pred Peklom,4,93,1,1,2,0,1,0,2,1,58898506.0,Slovenia,2,133.0,1,1,0
53222557,Livada 46,4,3,2,3,4,0,2,0,2,2,171936241.0,Romania,0,477.0,1,0,1
570609271357127267,Cabana cu sobita semineu 6,5,3,1,1,2,0,1,0,2,0,445939352.0,Romania,0,359.0,1,0,1
45355415,Cottage Buková,4,52,1,4,4,0,3,0,2,1,95661628.0,Slovakia,1,80.0,1,0,0
573580528553110475,Honeymoon Villa with Private Pool for 2,0,0,1,1,2,0,1,0,2,1,386223873.0,Turkey,1,229.0,1,0,2
22090113,Exquisite Solace,4,54,1,3,4,0,1,0,2,1,10029470.0,Sri Lanka,2,91.0,1,0,0
53784643,"Afreim
Quiet Corner",4,4,1,2,4,0,1,0,2,2,313061333.0,Ukraine,0,160.0,1,0,1
26576389,Mountains and Lakes - Rust - Seehütte,4,22,1,3,5,0,0,1,2,1,52276172.0,Austria,3,844.0,2,0,1
53443687,Soul Camp Nowęcin,0,0,1,3,6,0,2,0,2,1,432462699.0,Poland,1,278.0,1,0,1
50840560,Casa Ugni Blanc - Tiny House - Hidden Paradise,5,3,1,1,2,0,1,0,2,1,116196830.0,Turkey,3,410.0,3,1,2
42182855,Oak House  wooden cottage in the Carpathians,4,15,1,4,8,0,3,0,2,2,334868930.0,Ukraine,3,266.0,1,1,2
600762165567135823,Bungalow villa in forest with olives in Urla.,5,4,1,4,4,0,2,0,2,2,44633009.0,Turkey,1,418.0,2,2,2
19279397,Poldi's glamping cabin on Mare's ranch,4,59,1,2,4,0,1,0,2,1,133680368.0,Slovenia,2,192.0,1,0,0
48383588,HOT DEAL! Villa with view in Ubud + daily Bfast!,4,5,1,1,2,0,1,0,2,2,42550669.0,Indonesia,1,467.0,1,0,2
41491377,Glamping Bizjak,5,13,1,1,2,0,1,0,2,1,98540305.0,Slovenia,2,272.0,1,0,1
11666441,Archery-Asia Bamboo Tent Moalboal,4,85,1,1,2,0,1,0,3,2,57449942.0,Philippines,3,36.0,1,0,2
590243599020974280,Nurdachhaus am Geyersberg,0,0,1,4,4,0,2,0,0,0,443803227.0,Germany,0,214.0,1,0,0
47063939,Sadiba Vanda,5,11,4,6,12,0,5,0,3,1,198626872.0,Ukraine,1,431.0,1,0,2
585864007743386827,Rafting camp Encian,0,0,1,24,4,0,7,0,2,2,450254283.0,Bosnia & Herzegovina,1,60.0,1,0,0
37561373,Wooden hut 15min from Plitvice lakes,4,74,2,1,2,0,1,0,2,1,7219057.0,Croatia,3,151.0,1,0,0
39266111,Mila apartment,4,61,1,2,2,0,1,0,2,1,207792537.0,Montenegro,3,121.0,4,1,1
54400620,Treeline Cabins 1,0,0,6,5,10,0,5,0,2,1,441864318.0,Romania,0,1011.0,4,0,1
44017030,Cottage overlooking the lake,4,11,1,2,3,0,2,0,2,1,245119324.0,Bosnia & Herzegovina,0,232.0,1,0,1
29822415,Oasis of the Tatras I,4,31,1,3,4,0,0,1,2,1,207463054.0,Poland,3,147.0,3,0,1
555781819188028285,Harmony Villa Straja,0,0,1,3,6,0,2,0,2,1,440333391.0,Romania,0,496.0,1,1,1
51500897,Stand-alone cabin on the premises of the Amphitheater in the East,4,17,1,6,6,0,3,0,2,0,417163872.0,Slovakia,1,152.0,2,0,1
22997491,Beachfront & Tropical garden & Temple Yoga/Meditat,5,23,1,2,4,0,2,0,2,1,148484885.0,Indonesia,3,138.0,1,0,2
17604987,Idyllic tranquility in the thatched-roof house - Usedom,4,54,1,3,4,0,2,0,2,1,119649165.0,Germany,2,238.0,1,0,1
8188804,"Samawati  Rustic Value Chalets, Lake Ol'bolossat",4,48,1,2,4,0,2,0,1,1,43193166.0,Kenya,2,218.0,3,0,1
48582146,"Rustic cottage JARILO, an oasis of peace in nature",5,23,1,4,7,0,1,0,2,1,391946777.0,Serbia,2,267.0,3,0,3
26956397,Cabana A Toplita,0,1,2,5,8,0,3,0,2,1,46914712.0,Romania,2,496.0,3,0,1
53871170,Roztomilá a utulná chata Azzy na samotě v lese.,5,7,1,5,4,0,1,0,2,1,390798373.0,Czechia,3,184.0,2,2,0
49052329,Freyunger Nurdachhaus (Freyunger Nurdachhaus),5,18,1,2,4,0,2,0,2,1,218021901.0,Germany,1,146.0,1,0,1
29864067,Isla - Elevated Bamboo Hut with Seaview 5,4,25,2,1,2,0,1,0,2,2,117556546.0,Philippines,3,269.0,1,0,0
19706992,Glamping like Romans! - Camp Kapelica Teppe A,4,30,2,1,2,0,1,0,2,1,42385547.0,Croatia,1,134.0,1,0,1
53870183,Chalet 8· Double Storey  Kitchen and AC,0,1,1,1,2,0,1,0,2,2,30927781.0,Thailand,1,162.0,1,0,2
567279458978177166,Cabana 365 cu sobita semineu Multi-View nr 3,0,1,1,2,3,0,1,0,2,0,445939352.0,Romania,0,359.0,1,0,1
48617984,Free and cozy single-family pension with a European touch Type A 7,4,3,2,2,4,0,2,0,2,1,264832851.0,South Korea,1,375.0,3,0,2
25277195,Quiet cottage in wooded area of Zabljak,4,89,1,2,3,0,1,0,2,1,90612358.0,Montenegro,2,152.0,2,0,0
50825495,Comfortable chalet near Knittelfeld,4,13,1,4,6,0,2,0,3,1,410858601.0,Austria,4,238.0,1,2,1
49606538,Eco Village Pavlovic - house 2,4,17,1,2,5,0,1,0,2,1,400130446.0,Montenegro,2,242.0,1,1,1
556028080602639558,tuEspacio!one bedroom cabin with pool&amazing view,0,2,1,1,4,0,1,0,3,2,443766484.0,Philippines,2,271.0,3,0,2
49878450,Hytte i Hasle,5,3,1,4,2,0,1,0,2,1,8936116.0,Denmark,2,132.0,1,0,2
32863759,Hut 'FOREST BED' by the river Savinja,4,9,1,3,3,0,1,0,2,1,8105722.0,Slovenia,3,188.0,0,0,1
41159112,Hideout Cabins | Yellow,4,27,1,2,2,0,2,0,2,0,210490356.0,Sri Lanka,2,109.0,2,0,1
36106340,Wooden Camping Hut 2,4,92,2,2,2,0,1,0,2,1,882607.0,Slovenia,1,122.0,1,0,1
19140759,Summerhouse at lake Gilwa,4,35,1,5,6,0,2,0,2,1,73164680.0,Poland,2,287.0,1,0,1
35072985,Kamonkő Panorama Lodge,4,24,1,5,5,0,3,0,2,1,96308612.0,Hungary,2,407.0,3,1,2
596841449051427208,Dream Tiny House 1📍Foça Road/Triangular Houses with Fireplace,0,1,1,2,3,0,1,0,2,2,367182567.0,Turkey,2,153.0,2,1,1
8726970,Villa CocoD'amourPraslin private room at cote d or,4,229,1,1,2,0,1,0,2,1,45296270.0,Seychelles,0,148.0,1,0,1
16583107,Tara Chalet,5,35,1,4,6,0,2,0,3,2,39275599.0,Serbia,3,182.0,1,0,1
38396823,Design and art in the beach house on Usedom,5,4,2,3,6,0,3,0,2,1,9484068.0,Germany,3,614.0,2,0,0
586461707995407164,A Frame Tiny Cabin with swimming pool.,0,1,1,1,2,0,1,0,0,0,428123005.0,Tanzania,0,240.0,0,1,2
626943124217531356,Lika Sunset Nikola,5,8,1,1,2,0,1,0,2,1,54227097.0,Croatia,0,211.0,1,0,1
639658644879941187,Marvelous Bungalow With Private Pool in Fethiye,0,0,1,1,2,0,1,0,2,1,440992509.0,Turkey,1,265.0,1,0,3
31777996,The Hut above San River,4,38,1,3,6,0,3,0,3,1,238233043.0,Poland,1,190.0,0,0,1
588604806114154829,Song KIntamani 1 Tent Standart Pool Breakfast,0,0,1,1,2,0,1,0,2,2,253980446.0,Indonesia,0,167.0,1,0,1
48177823,"Holiday cottage Trabochersee, St. Peter-Freienstein",0,0,1,4,4,0,2,0,2,1,385224194.0,Austria,1,142.0,1,0,0
39145068,"(14호)평창 대관령 목장길 펜션(독채, 호텔침구, 자이글 2대,  바베큐이용 무료)",5,12,3,3,8,0,3,0,0,1,293104221.0,South Korea,1,543.0,0,0,2
32999983,Robinson hut - Rust pile construction,5,11,1,2,5,0,0,0,2,1,6946290.0,Austria,4,503.0,2,1,0
41819367,Zawoja 1725 - Slow Life Cabins. Cabin number 2.,4,8,1,2,4,0,2,0,2,1,99669447.0,Poland,2,250.0,2,1,2
51324859,Cottage,5,5,2,8,9,0,5,0,2,1,151393276.0,Poland,2,345.0,2,1,2
37963354,RENGKONG Bungalow @Lagoona Batukaras,5,4,1,2,2,0,1,0,2,2,269556720.0,Indonesia,0,76.0,1,0,1
42743519,Monara Arana - Cabin Two,4,21,1,2,4,0,1,0,1,1,340411152.0,Sri Lanka,2,50.0,2,0,1
40134387,Panoramic view Cottage house - Sauna -Hot tub,5,8,1,3,5,0,1,0,2,1,242656919.0,Slovenia,0,847.0,1,0,1
586563500533107438,Villa with Private Pool Close to the Sea,0,1,2,4,6,0,3,0,2,1,441414894.0,Turkey,1,430.0,1,0,2
48732121,GREEN VALLEY GLAMPING - UNIQUE WOODEN COTTAGES,0,0,1,1,4,0,1,0,2,1,5072273.0,Slovenia,3,250.0,1,0,1
550600087088055389,WinterFell Chalet with Balcony,0,1,1,4,7,0,2,0,2,0,436726922.0,Georgia,0,455.0,3,0,2
621501632033351553,Bungalow Fairytale - Unforgettable Honeymoon Address,0,0,1,2,3,0,1,0,2,1,359161764.0,Turkey,1,129.0,0,0,1
45635169,"""SOSENKA""- a house with a HOT TUB by the lagoon",4,20,1,3,6,0,2,0,2,1,369129092.0,Poland,3,389.0,1,0,2
541342610885126828,A-frame cottage,0,1,1,2,3,0,1,0,2,2,20037177.0,Serbia,3,172.0,1,0,2
41676202,"Chalet ""The Sound of Silence"" - Beocin village",5,24,1,4,6,0,2,0,2,1,131041193.0,Serbia,2,262.0,1,0,2
9386477,Snow igloo,4,123,1,1,6,0,1,0,2,2,11140109.0,Finland,2,332.0,2,0,1
42240030,Oraviniemen Aarre,4,120,1,3,4,0,1,0,2,2,335554967.0,Finland,2,363.0,1,0,0
